Record ID,Company name,Customer Code,Matched Customer Name,Match Score,Multiple Codes?
52580445988,Dealers Warehouse CORP,DWCK,DEALERS WAREHOUSE CORP,100.0,
52566995465,Dealers Wholesale,DEAL,DEALERS WHOLESALE,100.0,
52583158956,Decorama Bldg.& Plumbing,DECO,DECORAMA BLDG.& PLUMBING,100.0,
52574185285,Delaware County Supply CO,DELA,DELAWARE COUNTY SUPPLY CO,100.0,
52576730507,Dellet Doors of N.J. INC.,DDNJ,DELLET DOORS OF N.J. INC.,100.0,
52570872866,Dellinger Distributing,DELL,DELLINGER DISTRIBUTING,100.0,
52572791190,"Delta Door and Hdwe, LLC",DDTN,"DELTA DOOR AND HDWE, LLC",100.0,
52598441529,Demo Account,DEMO,DEMO ACCOUNT,100.0,
52587182932,Dennis J. Moran & Sons,DJMO,DENNIS J. MORAN & SONS,100.0,
52580136831,Details Carpentry & Mw,DETA,DETAILS CARPENTRY & MW,100.0,
52594113121,Detroit Door & Hardware,DETE,DETROIT DOOR & HARDWARE,100.0,
52591173526,Detroit Rolling Door,DERO,DETROIT ROLLING DOOR,100.0,
52606044770,"Deutscher & Daughter, INC",DEUT,"DEUTSCHER & DAUGHTER, INC",100.0,
52594577707,"Dewind, INC.",DWFL,"DEWIND, INC.",100.0,
52597206150,"Dfh Commercial, INC.",DFHC,"DFH COMMERCIAL, INC.",100.0,
52590244644,Dfw Door & Hardware,DFWD,DFW DOOR & HARDWARE,100.0,
52590244642,Dhs Door and Hardware Spec.,DHST,DHS DOOR AND HARDWARE SPEC.,100.0,
52590089356,Diamond Door Group INC.,DIGR,DIAMOND DOOR GROUP INC.,100.0,
52608207018,Diamond Y Door Solutions,DIYS,DIAMOND Y DOOR SOLUTIONS,100.0,
52603569548,"Direct Doors and Hardware, INC",DDVA,"DIRECT DOORS AND HARDWARE, INC",100.0,
52571182420,Direct Doors and Hdwe INC,DDLV,DIRECT DOORS AND HDWE INC,100.0,
52563754555,Direct Material Solutions LLC,DIRI,DIRECT MATERIAL SOLUTIONS LLC,100.0,
52565911203,Direct Millwork,DIRM,DIRECT MILLWORK,100.0,
52588231249,Director Door Industries,DDIN,DIRECTOR DOOR INDUSTRIES,100.0,
52607588183,Discount Door Distributor,DISC,DISCOUNT DOOR DISTRIBUTOR,100.0,
52582847088,Distinctive Doors & Hdwe.,DIST,DISTINCTIVE DOORS & HDWE.,100.0,
52577503909,Ditta Door & Hardware,DITA,DITTA DOOR & HARDWARE,100.0,
52589005452,Diversco Building Service,DIVE,DIVERSCO BUILDING SERVICE,100.0,
52569633554,Division 8 Commercial Dr,DIVI,DIVISION 8 COMMERCIAL DR,100.0,
52586563364,"Division Eight, INC.",DENC,"DIVISION EIGHT, INC.",100.0,
52583468436,"Divo Door & Hdwe, INC",DIVO,"DIVO DOOR & HDWE, INC",100.0,
52590244643,Do It Best CORP.,DIBC,DO IT BEST CORP.,100.0,
52574185284,Dominion Door & Hardware,DDHV,Dominion Door & Hardware,100.0,
52578587927,Dominion Door & Hdwe,DOMI,DOMINION DOOR & HDWE,100.0,
52567461129,Door & Hardware Supply CO,DHSC,DOOR & HARDWARE SUPPLY CO,100.0,YES
52567461129,Door & Hardware Supply CO,DHNY,DOOR & HARDWARE SUPPLY,100.0,YES
52607435111,"Door & Hardware, INC",DHIV,"DOOR & HARDWARE, INC",100.0,
52563601790,"Door & Hdwe Openings, INC.",DHOI,"DOOR & HDWE OPENINGS, INC.",100.0,
52591327914,Door & Hdwe. Management,DHWA,DOOR & HDWE. MANAGEMENT,100.0,
52602641775,"Door & Hdwe. Mgmt., INC.",DHNJ,"DOOR & HDWE. MGMT., INC.",100.0,
52572171676,Door and Hdwe Supply INC.,DHSI,DOOR AND HDWE SUPPLY INC.,100.0,
52569633549,Door and Security Solutio,DASS,Door and Security Solutio,100.0,
52582229921,"Door Concepts of IL, LLC",DOCI,"DOOR CONCEPTS OF IL, LLC",100.0,
52576418626,Door Depot,DDLA,DOOR DEPOT,100.0,
52574029973,Door Designs,DODE,DOOR DESIGNS,100.0,
52607435109,Door Eagle LLC,DOET,DOOR EAGLE LLC,100.0,
52563292222,Door Gallery,DOGF,DOOR GALLERY,100.0,
52574340658,Door Guy Installation CO,DGSC,DOOR GUY INSTALLATION CO,100.0,
52571182425,Door Masters,DOMA,DOOR MASTERS,100.0,
52608207016,Door One USA,DOFL,DOOR ONE USA,100.0,
52594885438,Door Products,DPTF,Door Products,100.0,
52563601791,Door Salutions INC.,DOST,DOOR SALUTIONS INC.,100.0,
52567305340,Door Specialties,DSCO,DOOR SPECIALTIES,100.0,
52599058564,Door Supply of Florida,DSOF,Door Supply of Florida,100.0,
52569942573,"Door Supply, INC.",DSIP,"DOOR SUPPLY, INC.",100.0,
52598903475,"Door Supply, Inv.",DOSU,"DOOR SUPPLY, INV.",100.0,
52568085158,Door Systems CORP.,DRSY,DOOR SYSTEMS INC.,100.0,YES
52568085158,Door Systems CORP.,DSCM,DOOR SYSTEMS CORP.,100.0,YES
52577038478,Door Tech of Nashville,DTON,Door Tech of Nashville,100.0,
52590554191,"Door to Door, INC.",DDNY,"DOOR TO DOOR, INC.",100.0,
52575114499,Door to Specialties,DSMI,DOOR TO SPECIALTIES,100.0,
52586100049,Door Works,DOWO,DOOR WORKS,100.0,
52575114504,Doorcraft,DRFT,DOORCRAFT,100.0,
52572947008,Dooready Door & Frame Ser,DRFL,DOOREADY DOOR & FRAME SER,100.0,
52599058562,Doorland 2000 INC.,LGWO,DOORLAND 2000 INC.,100.0,
52572947004,Doormart USA,DUSA,DOORMART USA,100.0,
52574340659,Doormaster CORP.,DCSK,DOORMASTER CORP.,100.0,
52588695652,"Doornamics, LLC",DNGA,"DOORNAMICS, LLC",100.0,
52607588185,"Doornet, INC",DNET,"DOORNET, INC",100.0,
52567615382,Doors & Frames Plus LLC,DFPN,DOORS & FRAMES PLUS LLC,100.0,
52579981323,"Doors & Hardware, INC.",DOHA,"DOORS & HARDWARE, INC.",100.0,
52590398074,Doors Etc by Door Pac LLC,DEBD,DOORS ETC BY DOOR PAC LLC,100.0,
52602641778,Doors for Builders,DFBI,DOORS FOR BUILDERS,100.0,
52569633553,Doors N Days,DNDM,DOORS N DAYS,100.0,
52579207745,"Doors Unlimited, INC.",DOUN,"DOORS UNLIMITED, INC.",100.0,
52570872870,"Doors, INC.",DIDI,"DOORS, INC.",100.0,YES
52570872870,"Doors, INC.",DOOR,"DOORS, INC.",100.0,YES
52570872870,"Doors, INC.",DRSC,"DOORS COMPANY, LLC",100.0,YES
52595662192,"Doorware, INC.",DWNY,"DOORWARE, INC.",100.0,
52592567218,Dor-tech LLC,DORT,DOR-TECH LLC,100.0,
52572171678,Dorking Group,DORK,DORKING GROUP,100.0,
52563292215,"Dormabaka USA, INC",DKII,"DORMABAKA USA, INC",100.0,
52581919569,"Dorware, INC.",DORW,"DORWARE, INC.",100.0,
52605735528,Dover Building Supply INC,DBDE,DOVER BUILDING SUPPLY INC,100.0,
52583776590,Doylestown Lumber,DOYL,DOYLESTOWN LUMBER,100.0,
52566221946,Dries Paint & Hardware,DRIE,DRIES PAINT & HARDWARE,100.0,
52581919574,"Dsi Door Specialties, INC",DSID,"DSI DOOR SPECIALTIES, INC",100.0,
52582692525,Dsi Industries,DSII,DSI INDUSTRIES,100.0,
52608361903,Dumas Hardware CO.,DUMA,DUMAS HARDWARE CO.,100.0,
52584860432,Dunbarton,DUBT,DUNBARTON,100.0,
52567150437,"Duranotic Door, LLC",DURA,"DURANOTIC DOOR, LLC",100.0,
52608207020,Dutchess Door and Hdwe,DUTC,DUTCHESS DOOR AND HDWE,100.0,
52590707328,Duval Comm. Door & Hdwe.,DUVA,DUVAL COMM. DOOR & HDWE.,100.0,
52565911204,Dyke Industries - Cincinnati,DYKI,DYKE INDUSTRIES - CINCINNATI,100.0,
52585791101,Dyke Industries - Miami,DYKF,DYKE INDUSTRIES - MIAMI,100.0,
52590089355,Dyke Industries - Springfield,DYKS,DYKE INDUSTRIES - SPRINGFIELD,100.0,
52574185289,Dynamic Door & Hardware,DDHT,DYNAMIC DOOR & HARDWARE,100.0,
52588076568,Dynamo Door,DYNA,DYNAMO DOOR,100.0,
52567305339,E.L. Jones Development,ELJO,E.L. JONES DEVELOPMENT,100.0,
52603106720,Eagle Door Supply,EDSM,EAGLE DOOR SUPPLY,100.0,
52583776587,Eagle Lock & Door,ELNY,EAGLE LOCK & DOOR,100.0,
52565911205,Earls Building Supply,EARL,EARLS BUILDING SUPPLY,100.0,
52605580717,East Coast Access LLC,ECAN,EAST COAST ACCESS LLC,100.0,
52593958992,"East Hills Metro, INC",EHNY,"EAST HILLS METRO, INC",100.0,
52588695653,Easton Architectural Prod,EAST,EASTON ARCHITECTURAL PROD,100.0,
52574649626,Eds Builders Supply,EDSB,EDS BUILDERS SUPPLY,100.0,
52569788416,Edward Stauber Wholesale,EDWA,EDWARD STAUBER WHOLESALE,100.0,
52589314658,"Edwards Door & Hdwe, INC.",EDHI,"EDWARDS DOOR & HDWE, INC.",100.0,
52589314661,Edwards Door Systems Ltc,EDWD,EDWARDS DOOR SYSTEMS LTC,100.0,
52606816608,El Paso Steel Doors & Frm,EPTX,EL PASO STEEL DOORS & FRM,100.0,
52591016815,"Elite Arch. Millwork, INC",EAMM,"ELITE ARCH. MILLWORK, INC",100.0,
52605580716,Elite Door,EDBO,ELITE DOOR,100.0,
52569324094,Elite Doors,EDBN,ELITE DOORS,100.0,
52589934516,Ellison-gerhardt,ELGM,ELLISON-GERHARDT,100.0,
52579670940,Elmer & Son Lockmiths,ELME,Elmer & Son Lockmiths,100.0,
52606353176,Emerald Coast Supply,ECSM,EMERALD COAST SUPPLY,100.0,
52577969250,"Emerald Millwork, INC.",EMMN,"EMERALD MILLWORK, INC.",100.0,
52585480054,Empire Lumber & Millwork,EMPI,EMPIRE LUMBER & MILLWORK,100.0,
52602641776,Engineered Door Products,COOK,ENGINEERED DOOR PRODUCTS,100.0,YES
52602641776,Engineered Door Products,EDPI,ENGINEERED DOOR PRODUCTS,100.0,YES
52591327915,Engineering Building Spec,ENBU,ENGINEERING BUILDING SPEC,100.0,
52576574826,Enterprise Door & Supply,EDSC,ENTERPRISE DOOR & SUPPLY,100.0,
52578587922,Entry Door Sales & Serv.,EDMS,ENTRY DOOR SALES & SERV.,100.0,
52567150429,Ess & Vee Acoustical Con.,ESSV,ESS & VEE ACOUSTICAL CON.,100.0,
52585791106,Everglades Door & Glass,EGDF,EVERGLADES DOOR & GLASS,100.0,
52589005447,Evo Door & Window,EVOF,EVO DOOR & WINDOW,100.0,
52589934517,"Exclusive Door CO., INC.",EXCL,"EXCLUSIVE DOOR CO., INC.",100.0,
52580989106,Exclusive Millwork CO,EMWC,EXCLUSIVE MILLWORK CO,100.0,
52580136832,Ez Entry Doors INC.,EZED,EZ ENTRY DOORS INC.,100.0,
52582847084,"Ez Modular Offices, INC.",EZMO,"EZ MODULAR OFFICES, INC.",100.0,
52569788419,F & C Door Check & Lock,FCDC,F & C DOOR CHECK & LOCK,100.0,
52579981320,F & H Industries Midwest,FHIN,F & H INDUSTRIES MIDWEST,100.0,
52569633550,Fairborn Equipment CO,FAIR,FAIRBORN EQUIPMENT CO,100.0,
52569169201,"Fairway Supply, INC.",FSTN,FAIRWAY SUPPLY,100.0,YES
52569169201,"Fairway Supply, INC.",FSTX,"FAIRWAY SUPPLY, INC.",100.0,YES
52574957991,Fallen Oaks Cabinet Shop,FOCM,FALLEN OAKS CABINET SHOP,100.0,
52594577711,"Fancher Sales CO., INC.",FSCI,"FANCHER SALES CO., INC.",100.0,
52608361906,Fastrac Building Supply,FTSC,FASTRAC BUILDING SUPPLY,100.0,
52582692526,Fbh Architectural Secur.,FLIN,FBH ARCHITECTURAL SECUR.,100.0,
52587492733,Fbm Sales - Marjam,MARJ,FBM SALES - MARJAM,100.0,
52565757881,Federal Distributors INC,FEDE,FEDERAL DISTRIBUTORS INC,100.0,
52563601795,Federal Doors,HOME,FEDERAL DOORS,100.0,
52598441526,Federal Millwork,FDMI,FEDERAL MILLWORK,100.0,
52581299298,Feel Safe Door Company,FEEL,FEEL SAFE DOOR COMPANY,100.0,
52567615380,Finished Carpentry Prod.,FINI,FINISHED CARPENTRY PROD.,100.0,
52569942566,Finishers Unlimited,FINU,FINISHERS UNLIMITED,100.0,
52563601793,Fire Door Solutions,FDSK,FIRE DOOR SOLUTIONS,100.0,
52594732688,First Doors of Florida,FDOF,FIRST DOORS OF FLORIDA,100.0,
52568393393,First Source Supply,FSSF,FIRST SOURCE SUPPLY,100.0,
52577503908,"Fisher Door & Hdwe., INC.",FDHM,"FISHER DOOR & HDWE., INC.",100.0,
52578742024,"Fjf Door Sales CO, INC.",FJFD,"FJF DOOR SALES CO, INC.",100.0,
52575645357,Florida Made Door CO.,FMDC,FLORIDA MADE DOOR CO.,100.0,
52587492730,"Florida Style Trim, INC.",FSTF,"FLORIDA STYLE TRIM, INC.",100.0,
52585016115,Flushing Building Supply,FBNY,FLUSHING BUILDING SUPPLY,100.0,
52580445989,Forest City/babin Company,FORE,FOREST CITY/BABIN COMPANY,100.0,
52584242055,Forman Door Products,FORM,FORMAN DOOR PRODUCTS,100.0,
52590707331,Fortress Door,FORT,FORTRESS DOOR,100.0,
52579981318,Fortress Door South,FOAG,FORTRESS DOOR SOUTH,100.0,
52591327916,Foundation Building Materials,FBMW,FOUNDATION BUILDING MATERIALS,100.0,
52566995467,Frama Building Products,FRBU,FRAMA BUILDING PRODUCTS,100.0,
52594269047,Framaco,FRCO,FRAMACO,100.0,
52566686014,"Frames, Doors & Hardware",FRAM,"FRAMES, DOORS & HARDWARE",100.0,
52576574828,"Frames, Doors & Hdwe.-jk",FRJK,"FRAMES, DOORS & HDWE.-JK",100.0,
52572791195,"Francesco Woodwork, INC.",FRAN,"FRANCESCO WOODWORK, INC.",100.0,
52577503904,Franks Key & Lock Shop,FKLM,FRANKS KEY & LOCK SHOP,100.0,
52574185283,"Fred J. Crisp, INC.",CRIS,"FRED J. CRISP, INC.",100.0,
52591637616,Freedom Door Specialists,FDSG,FREEDOM DOOR SPECIALISTS,100.0,
52583001971,Freedom Doors LLC,FREE,FREEDOM DOORS LLC,100.0,
52571027862,Functional Bldg. Supply,FBSC,FUNCTIONAL BLDG. SUPPLY,100.0,
52585016117,Galaxy Metal Products LLC,GALA,GALAXY METAL PRODUCTS LLC,100.0,
52587182933,Gamalski Building Spec.,GAMA,GAMALSKI BUILDING SPEC.,100.0,
52570252078,"Gandol, INC.",GAND,"GANDOL, INC.",100.0,
52595662199,Garden State Hardware,GSNJ,GARDEN STATE HARDWARE,100.0,
52604189249,Gardner Hardware Company,GAHA,GARDNER HARDWARE COMPANY,100.0,
52591173529,Garris Direct INC,GDSP,GARRIS DIRECT INC,100.0,
52604035858,Geauga Door Sales & Serv.,GEAU,GEAUGA DOOR SALES & SERV.,100.0,
52582847086,General Building Products,GEBU,GENERAL BUILDING PRODUCTS,100.0,
52604189247,Genesee Door and Hdwe.,GENE,GENESEE DOOR AND HDWE.,100.0,
52591173527,Genesis Door & Hardware,GSIC,GENESIS DOOR & HARDWARE,100.0,
52583313495,George L.WILSON of WV INC,GWWV,GEORGE L.WILSON OF WV INC,100.0,
52582229922,Georgia Hardware Dist. CO,GEOR,GEORGIA HARDWARE DIST. CO,100.0,
52598903469,Gibraltar Millwork Sales,GIBR,GIBRALTAR MILLWORK SALES,100.0,
52579981321,Gilford Trim Lumber,GILF,GILFORD TRIM LUMBER,100.0,
52577658179,Gj Builders Hardware INC,GJBU,GJ BUILDERS HARDWARE INC,100.0,
52598593949,Glass Connection USA,GCSC,GLASS CONNECTION USA,100.0,
52585016119,Glass Doors and More,GDIA,GLASS DOORS AND MORE,100.0,
52570872868,Global Building Products,GBPI,Global Building Products,100.0,
52605735525,Godwin Door Hardware INC.,GODW,GODWIN DOOR HARDWARE INC.,100.0,
52603106717,Gold Key Lock & Security,GOLD,GOLD KEY LOCK & SECURITY,100.0,
52572171674,"Goodrich Bros., INC.",GOOD,"GOODRICH BROS., INC.",100.0,
52570872865,Gorenflos Buffalo Whsle.,GORE,GORENFLOS BUFFALO WHSLE.,100.0,
52589160293,Gorman Industrial Supply,GORM,GORMAN INDUSTRIAL SUPPLY,100.0,
52577658183,Graham Door,GRAM,GRAHAM DOOR,100.0,
52589314663,"Grand Door, INC.",GDNY,"GRAND DOOR, INC.",100.0,
52591173533,Grand Rapids Glass & Door,GRGM,GRAND RAPIDS GLASS & DOOR,100.0,
52608361904,Grand Rapids Sash & Door,GRSD,GRAND RAPIDS SASH & DOOR,100.0,
52576110958,Great Lakes Auto. Door,GLAD,GREAT LAKES AUTO. DOOR,100.0,
52577038477,Great Lakes Gypsum & Sply,GLGJ,GREAT LAKES GYPSUM & SPLY,100.0,YES
52577038477,Great Lakes Gypsum & Sply,GLGL,GREAT LAKES GYPSUM &SPLY,100.0,YES
52567615375,Great Lakes Woodworking,GLWD,GREAT LAKES WOODWORKING,100.0,
52594113128,Griffith Lumber CO,GRIF,GRIFFITH LUMBER CO,100.0,
52592101121,Grimm Building Materials,GBMA,GRIMM BUILDING MATERIALS,100.0,
52574649628,Grinnell Door CO.,GRIN,GRINNELL DOOR CO.,100.0,
52573255990,Groesbeck Lumber & Supply,GROE,GROESBECK LUMBER & SUPPLY,100.0,
52576574827,Gutwein Quality Doors,GQDI,Gutwein Quality Doors,100.0,
52578124389,H & M Ebling Glass Shop,HMEB,H & M EBLING GLASS SHOP,100.0,
52583622064,H & W Door & Hardware,HWDH,H & W DOOR & HARDWARE,100.0,
52594269042,Hamer Door & Partitions of Florence,HDSC,HAMER DOOR & PARTITIONS OF FLORENCE,100.0,
52591016820,Hamilton Door Company,HDCI,Hamilton Door Company,100.0,
52584396856,Hamilton Parker,HAMP,HAMILTON PARKER,100.0,
52575114500,Hammer Hill Diversified,HMHI,HAMMER HILL DIVERSIFIED,100.0,
52595662194,Hanover Specialites LLC,HANO,HANOVER SPECIALITES LLC,100.0,
52591637613,"Harbrook Associates, INC.",HARB,"HARBROOK ASSOCIATES, INC.",100.0,
52585634744,Hardware Distributors INC,HDIN,HARDWARE DISTRIBUTORS INC,100.0,
52578587926,Hardware Resources,HARE,HARDWARE RESOURCES,100.0,
52563292218,"Hardware Specialties, INC",HSNC,"HARDWARE-SPECIALTIES, INC",100.0,YES
52563292218,"Hardware Specialties, INC",HASP,"HARDWARE SPECIALTIES, INC",100.0,YES
52563292218,"Hardware Specialties, INC",HSIM,"HARDWARE SPECIALTIES, INC",100.0,YES
52596896864,Hardwood Door & Bevel,HDBI,HARDWOOD DOOR & BEVEL,100.0,
52572791197,Hc Supply,HCSU,HC SUPPLY,100.0,
52582383909,Hci Craftsmen,HCIC,HCI CRAFTSMEN,100.0,
52594269048,Henlee Supply Line INC,HENL,HENLEE SUPPLY LINE INC,100.0,
52582537524,Henry Arch. Woodworking,HENR,HENRY ARCH. WOODWORKING,100.0,
52594113125,Highland Door & Frame INC,HDFI,HIGHLAND DOOR & FRAME INC,100.0,
52578124396,"Hlf Furniture, INC.",HLFF,"HLF FURNITURE, INC.",100.0,
52606353175,Hollow Metal Door,HOLM,HOLLOW METAL DOOR,100.0,
52578587921,Hollow Metal Specialists,HMSF,HOLLOW METAL SPECIALISTS,100.0,
52563754557,Home Acres Building Suppl,HOAC,HOME ACRES BUILDING SUPPL,100.0,
52581919571,Hospitality Hdwe Solution,CRAM,HOSPITALITY HDWE SOLUTION,100.0,
52580835989,Hospitality Openings Sol.,HOPE,HOSPITALITY OPENINGS SOL.,100.0,
52592101045,Hotel Resources,HOTE,HOTEL RESOURCES,100.0,
52605580719,Hotel Supply & Service,HSST,HOTEL SUPPLY & SERVICE,100.0,
52578124393,"House of Doors, INC.",HODI,"HOUSE OF DOORS, INC.",100.0,YES
52578124393,"House of Doors, INC.",HDLA,HOUSE OF DOORS,100.0,YES
52589314657,Houston Builders Hardware,HBHT,HOUSTON BUILDERS HARDWARE,100.0,
52576883246,Houston-starr CO.,HOUS,HOUSTON-STARR CO.,100.0,
52563292221,Howell-williams CO INC.,HOWE,HOWELL-WILLIAMS CO INC.,100.0,
52578124390,Hudson Building Supply CO,HBVA,HUDSON BUILDING SUPPLY CO,100.0,
52568085155,Hughes Bldg. Specialties,HUGH,HUGHES BLDG. SPECIALTIES,100.0,
52575645358,"Hughes Distribution, INC.",HUDI,"HUGHES DISTRIBUTION, INC.",100.0,
52607435107,Hull Supply Company INC,HULL,HULL SUPPLY COMPANY INC,100.0,
52574185287,Huron Wholesale Supply CO,HURO,HURON WHOLESALE SUPPLY CO,100.0,
52576574829,Hyattsville Door & Lock,HYMD,HYATTSVILLE DOOR & LOCK,100.0,
52567615381,"I.G. Services, LLC.",IGSE,"I.G. SERVICES, LLC.",100.0,
52591327917,"Ics, INC.",ICSS,"ICS, INC.",100.0,
52586255369,Idn H. Hoffman,IDGR,IDN H. HOFFMAN,100.0,
52583313496,Idn-armstrongs,IDNG,IDN-ARMSTRONGS,100.0,
52574185286,Idn-armstrongs Stock,IDNX,IDN-ARMSTRONGS STOCK,100.0,
52604035854,"Idn-hardware Sales, INC.",IDNH,"IDN-HARDWARE SALES, INC.",100.0,
52569169200,Ig Specialty Products,IGSP,IG SPECIALTY PRODUCTS,100.0,
52581454196,Illini Hardware CORP.,ILLI,ILLINI HARDWARE CORP.,100.0,
52577038475,"Illinois Flush Door, INC.",XILL,"ILLINOIS FLUSH DOOR, INC.",100.0,
52597206154,Imt Modular Partitions,IMTM,IMT MODULAR PARTITIONS,100.0,
52585170492,Industrial Door & Weath.,INDW,INDUSTRIAL DOOR & WEATH.,100.0,
52602641774,Industrial Firedoor & Hdw,IFHS,INDUSTRIAL FIREDOOR & HDW,100.0,
52585945158,Integrated Hdwe. Consult.,INHC,INTEGRATED HDWE. CONSULT.,100.0,
52582229927,"Integrated Interiors, INC",INTI,"INTEGRATED INTERIORS, INC",100.0,
52563445386,"Integrated Openings Solutions, LLC",IOSE,"INTEGRATED OPENINGS SOLUTIONS, LLC",100.0,YES
52563445386,"Integrated Openings Solutions, LLC",IOSF,"INTEGRATED OPENINGS SOLUTIONS, LLC",100.0,YES
52563445386,"Integrated Openings Solutions, LLC",IOSK,"INTEGRATED OPENINGS SOLUTIONS, LLC",100.0,YES
52563445386,"Integrated Openings Solutions, LLC",IOSL,"INTEGRATED OPENINGS SOLUTIONS, LLC",100.0,YES
52563445386,"Integrated Openings Solutions, LLC",IOSM,"INTEGRATED OPENINGS SOLUTIONS, LLC",100.0,YES
52563445386,"Integrated Openings Solutions, LLC",ISOH,"INTEGRATED OPENINGS SOLUTIONS, LLC",100.0,YES
52593030669,Interior Products Supply,INTE,INTERIOR PRODUCTS SUPPLY,100.0,
52574957989,Interior Supply,INTC,INTERIOR SUPPLY INC.,100.0,YES
52574957989,Interior Supply,INTO,INTERIOR SUPPLY,100.0,YES
52606044762,Interior Supply Columbus,INCO,INTERIOR SUPPLY COLUMBUS,100.0,
52584242057,"Interstate Glass & Door,",ISGD,"Interstate Glass & Door,",100.0,
52569324096,Interstate Hollow Metal,INHM,INTERSTATE HOLLOW METAL,100.0,
52580679783,Intl Fireproof Door CO.,IFDC,INTL FIREPROOF DOOR CO.,100.0,
52608670724,Iron City Sash & Door CO.,IRON,IRON CITY SASH & DOOR CO.,100.0,
52583313499,Isenhour Door Products,ISEN,ISENHOUR DOOR PRODUCTS,100.0,
52606044767,Isla Trade CORP.,ISFL,ISLA TRADE CORP.,100.0,
52607435112,Island Institutional Supp,ISLA,ISLAND INSTITUTIONAL SUPP,100.0,
52595662193,Ittner Wiechmann CO.,ITTN,ITTNER WIECHMANN CO.,100.0,
52583001968,J & B Cabinets,JBCA,J & B CABINETS,100.0,
52565911210,"J & B Products, LTD.",JBPR,"J & B PRODUCTS, LTD.",100.0,
52586563369,"J & L Metal Doors, INC.",JLME,"J & L METAL DOORS, INC.",100.0,
52579361054,J & O Doors LLC,JODO,J & O DOORS LLC,100.0,
52608515880,J M Door & Hardware CO.,JMDH,J M DOOR & HARDWARE CO.,100.0,
52599058566,J&j Millwork,JJMI,J&J MILLWORK,100.0,
52603569549,"J.W. Werntz & Son, INC.",JWWE,"J.W. WERNTZ & SON, INC.",100.0,
52585016120,Ja Hardware,JAHG,JA HARDWARE,100.0,
52563445390,"Jacobi Hardware CO., INC.",JACH,JACOBI HARDWARE,100.0,YES
52563445390,"Jacobi Hardware CO., INC.",JACO,"JACOBI HARDWARE CO., INC.",100.0,YES
52598903474,James Doorcheck,JDCV,JAMES DOORCHECK,100.0,
52606353178,Jan Overhead Door Mfg. CO,JANO,JAN OVERHEAD DOOR MFG. CO,100.0,
52572171673,Jay Tee Doors CORP,JTDN,JAY TEE DOORS CORP,100.0,YES
52572171673,Jay Tee Doors CORP,JTND,JAY TEE DOORS CORP,100.0,YES
52583622065,"Jbt Enterprises, INC.",JBTE,"JBT ENTERPRISES, INC.",100.0,
52585016118,"Jc Ryan Ebco/h&g, LLC",JCRY,"JC RYAN EBCO/H&G, LLC",100.0,
52608052373,Jeld-wen Millwork Dist.,JECS,JELD-WEN MILLWORK DIST.,100.0,
52569324093,Jeld-wen Millwork Distr.,JELD,JELD-WEN MILLWORK DISTR.,100.0,
52607897626,Jersey Arch.door & Supply,JAAC,JERSEY ARCH.DOOR & SUPPLY,100.0,
52589160295,Jersey Shore Doors & Hdwe,JESH,JERSEY SHORE DOORS & HDWE,100.0,
52567150430,Jfk Supply LLC,JFKS,JFK SUPPLY LLC,100.0,
52574957987,Jgr Commercial Solutions,JGRC,JGR COMMERCIAL SOLUTIONS,100.0,
52587492729,Jl Hardware Supply INC.,JLHS,JL HARDWARE SUPPLY INC.,100.0,
52587492731,"Jm Custom Millworks, INC.",JMCM,"JM Custom Millworks, Inc.",100.0,
52597514053,Jmw Group LLC,JMWG,JMW GROUP LLC,100.0,
52578432570,Joffe Lumber & Supply CO.,JOFF,JOFFE LUMBER & SUPPLY CO.,100.0,
52580445986,John Damman CO.,JDCO,JOHN DAMMAN CO.,100.0,
52605735527,John P. Jester & Assoc.,JEST,JOHN P. JESTER & ASSOC.,100.0,
52591945509,Johnson & Johnson Lock.,JJOK,Johnson & Johnson Lock.,100.0,
52576418623,Johnson Hardware CO.,JOHO,JOHNSON HARDWARE CO.,100.0,
52577658181,Jones & Brown Company INC,JOBR,JONES & BROWN COMPANY INC,100.0,
52576418630,Jones Lumber & Millwork,JONE,JONES LUMBER & MILLWORK,100.0,
52571336488,Joseph Woodworking CORP,JOSE,JOSEPH WOODWORKING CORP,100.0,YES
52571336488,Joseph Woodworking CORP,JWIL,JOSEPH WOODWORKING CORP,100.0,YES
52589160291,"Js Archer Company, INC.",JSAR,"JS ARCHER COMPANY, INC.",100.0,
52579207746,"Jutras Woodworking, INC.",JUTR,"JUTRAS WOODWORKING, INC.",100.0,
52566532471,K & K Sales,KKSA,K & K SALES,100.0,
52584552540,K-d Frame & Door CORP,KDFD,K-D FRAME & DOOR CORP,100.0,
52575268730,Kamco Building Supply,KABU,KAMCO BUILDING SUPPLY,100.0,
52579670938,Kamco Supply CORP of NE,KAMA,KAMCO SUPPLY CORP OF NE,100.0,
52597051537,Kamco Supply Corporation,KAMC,KAMCO SUPPLY CORPORATION,100.0,
52577348400,Kansas Builders Supply CO,KBSC,KANSAS BUILDERS SUPPLY CO,100.0,
52579670933,Karona 08/09 New,KARO,KARONA 08/09 NEW,100.0,
52586255370,Kb Millwork,KBMI,KB MILLWORK,100.0,
52592567223,Kdh Doors & Hardware,KESS,KDH DOORS & HARDWARE,100.0,
52591327920,Keim Lumber Company,KEIM,Keim Lumber Company,100.0,
52575114497,Kelley Bros.,KEBS,KELLEY BROS.,100.0,YES
